Date,Venue,Location,Postcode,Players signed up,Players at last set champ,Travel time,Route link,Event link,Last set champ link,Price,Created
2026-06-20,Hull Pops Gaming Centre,"Unit 26 Priory Tec Pk, Saxon Way, Hessle, England, HU13 9PB, GB",HU13 9PB,0,12,2h 49m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Unit%2026%20Priory%20Tec%20Pk%2C%20Saxon%20Way%2C%20Hessle%2C%20England%2C%20HU13%209PB%2C%20GB,https://tcg.ravensburgerplay.com/events/604282,https://tcg.ravensburgerplay.com/events/347311,£15.00,2026-05-19T11:14:56.705207
2026-06-20,Geek Retreat Chester,"Chester Retail Park, 5B, Old Seals Way, Chester, England, CH1 4RY, GB",CH1 4RY,9,8,2h 51m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Chester%20Retail%20Park%2C%205B%2C%20Old%20Seals%20Way%2C%20Chester%2C%20England%2C%20CH1%204RY%2C%20GB,https://tcg.ravensburgerplay.com/events/487431,https://tcg.ravensburgerplay.com/events/444113,£15.00,2026-05-16T13:42:07.646981
2026-06-20,Fan Boy Three,"25 Hilton Street, Greater Manchester, England, M1 1EL, GB",M1 1EL,1,23,2h 54m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=25%20Hilton%20Street%2C%20Greater%20Manchester%2C%20England%2C%20M1%201EL%2C%20GB,https://tcg.ravensburgerplay.com/events/490545,https://tcg.ravensburgerplay.com/events/349932,£15.00,2026-05-16T13:42:11.490340
2026-06-20,Roll The Dice Cornwall C.I.C.,"8 Coinagehall St, Helston TR13 8EB, UK",TR13 8EB,9,8,5h 40m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=8%20Coinagehall%20St%2C%20Helston%20TR13%208EB%2C%20UK,https://tcg.ravensburgerplay.com/events/487405,https://tcg.ravensburgerplay.com/events/412513,£15.00,2026-05-16T13:42:10.031115
2026-06-20,Northern Card Gaming,"142 Frances Street, Ards and North Down, Newtownards, Northern Ireland, BT23 7DY, GB",BT23 7DY,1,13,9h 50m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=142%20Frances%20Street%2C%20Ards%20and%20North%20Down%2C%20Newtownards%2C%20Northern%20Ireland%2C%20BT23%207DY%2C%20GB,https://tcg.ravensburgerplay.com/events/490063,https://tcg.ravensburgerplay.com/events/418920,£20.00,2026-05-16T13:42:12.618025

2026-06-21,Black Dragon Games Ltd,"17 Burton Street, Melton Mowbray, England, le13 1ae, GB",LE13 1AE,1,34,1h 23m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=17%20Burton%20Street%2C%20Melton%20Mowbray%2C%20England%2C%20le13%201ae%2C%20GB,https://tcg.ravensburgerplay.com/events/483955,https://tcg.ravensburgerplay.com/events/448962,£15.99,2026-05-16T13:42:14.464803
2026-06-21,TridentCards Mansfield,"Queen St, Mansfield, England, NG18 1JN, GB",NG18 1JN,0,16,1h 46m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Queen%20St%2C%20Mansfield%2C%20England%2C%20NG18%201JN%2C%20GB,https://tcg.ravensburgerplay.com/events/599482,https://tcg.ravensburgerplay.com/events/453299,£10.00,2026-05-17T14:11:12.286201
2026-06-21,Knightly Gaming,"2-6 Hopetoun Street, Bathgate, Scotland, EH48 4EU, GB",EH48 4EU,0,18,6h 30m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=2-6%20Hopetoun%20Street%2C%20Bathgate%2C%20Scotland%2C%20EH48%204EU%2C%20GB,https://tcg.ravensburgerplay.com/events/526125,https://tcg.ravensburgerplay.com/events/483545,£16.00,2026-05-16T13:42:15.095016
2026-06-21,Replay,"97 High Street, Bangor, Northern Ireland, bt20 5bd, GB",BT20 5BD,1,13,9h 57m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=97%20High%20Street%2C%20Bangor%2C%20Northern%20Ireland%2C%20bt20%205bd%2C%20GB,https://tcg.ravensburgerplay.com/events/567716,https://tcg.ravensburgerplay.com/events/434769,£20.00,2026-05-16T13:42:15.570469

2026-06-27,Mystic Games Ltd,"Woolgate Shopping Centre, unit 11 , Witney, England, OX286AP, GB",OX286AP,0,13,1h 4m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Woolgate%20Shopping%20Centre%2C%20unit%2011%20%2C%20Witney%2C%20England%2C%20OX286AP%2C%20GB,https://tcg.ravensburgerplay.com/events/583482,https://tcg.ravensburgerplay.com/events/359381,£16.00,2026-05-16T13:42:16.973745
2026-06-27,Drinks and Dice,"10, Church Rd, London, England, TW11 8PB, GB",TW11 8PB,12,8,1h 17m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=10%2C%20Church%20Rd%2C%20London%2C%20England%2C%20TW11%208PB%2C%20GB,https://tcg.ravensburgerplay.com/events/559092,https://tcg.ravensburgerplay.com/events/307190,£25.00,2026-05-16T13:42:20.253063
2026-06-27,Nerd Base,"Knightswick Road, Canvey Island, England, SS8 7AD, GB",SS8 7AD,0,16,1h 35m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=Knightswick%20Road%2C%20Canvey%20Island%2C%20England%2C%20SS8%207AD%2C%20GB,https://tcg.ravensburgerplay.com/events/567507,https://tcg.ravensburgerplay.com/events/349716,£0.00,2026-05-16T13:42:16.024149
2026-06-27,Pendulum Gaming,"2 Westgate, Grantham, England, NG31 6LT, GB",NG31 6LT,0,8,1h 36m,https://www.google.com/maps/dir/?api=1&origin=MK10%200BA&destination=2%20Westgate%2C%20Grantham%2C%20England%2C%20NG31%206LT%2C%20GB,https://tcg.ravensburgerplay.com/events/589902,https://tcg.ravensburgerplay.com/events/430198,£15.00,2026-05-16T13:42:17.835062
